Event Code;Date;Time;Lane/order;Bib No;;;;;;;
33;23.06.2019;11:40;;;;;;800;800 m Juniorky Beh 01;;On line system .s.r.o.
;;;3;36;Stachová;Anita;AFKNM
;;;4;55;Paulínyová;Emma;AOZIL
;;;6;107;Ivanèová;Tamara;HACHU
;;;2;112;Dušková;Elena;INTER
;;;1;56;Cápayová;Mária;ASHBA
;;;6;185;Šišoláková;Lucia;SLATN
;;;1;184;Šarinová;Daniela;SLATN
;;;5;268;Suranová;Karin;ZTSDU
;;;5;125;Hatinová;Klára;NASAA
52;23.06.2019;11:40;;;;;;800;800 m Juniorky Beh 02;;On line system .s.r.o.
;;;1;225;Andrushchak;Olena;STUKE
;;;6;99;Špitková;Kristína;DUKBB
;;;6;108;Švigárová;Ivana;HACHU
;;;1;234;Špakovská;Soòa;STUKE
;;;4;280;Ondrúšková;Lucia;ZVLKM
;;;3;24;Tomanová;Laura;ACNZA
;;;5;70;Bartková;Alexandra;ASVIT
;;;5;167;Hrajnohová;Simona;SKJAB
;;;2;96;Kováèová;Carolina;DUKBB
34;23.06.2019;11:55;;;;;;5000;5000 m Juniori Beh;;On line system .s.r.o.
;;;4;154;Fabrici;Milan;OBSKE
;;;8;157;Rusnák;Ondrej;OBSKE
;;;1;1;Ondroviè;Marek;ACMAL
;;;6;270;Kubièka;Lukáš;ZTSMT
;;;5;40;Koperdák;Lukáš;AKSNV
;;;2;192;Malek;Ondrej;SLAZI
;;;7;106;Pasternák;Dávid;HACHU
;;;3;155;Hrabovecký;Martin;OBSKE
35;23.06.2019;12:15;;;;;;5000;5000 m Juniorky Beh;;On line system .s.r.o.
;;;3;170;Kotianová;Lenka;SKPZA
;;;4;215;Klepková;Eliška;STUBA
;;;5;231;Koèová;Lenka;STUKE
36;23.06.2019;12:45;;;;;;1600;4 x 400 m kluby Juniori Beh 01;;On line system .s.r.o.
;;;3;200;Cidorík;Matej;STUBA
;;;2;37;Baluch;Matej;AKSNV
;;;4;129;Kaèina;Sebastián;NRSOG
;;;5;260;Kvasnica;Matej;ZTSDU
53;23.06.2019;12:45;;;;;;1600;4 x 400 m kluby Juniori Beh 02;;On line system .s.r.o.
;;;3;224;Váòa;Lukáš;STUKE
;;;4;274;Vojtáš;Nicolas;ZTSMT
;;;5;74;Baláž;Maroš;BRCVC
;;;2;15;Valo;Marek;ACNZA
37;23.06.2019;01:00;;;;;;1600;4 x 400 m kluby Juniorky Beh;;On line system .s.r.o.
;;;4;267;Kudlíková;Dana;ZTSDU
;;;2;234;Špakovská;Soòa;STUKE
;;;5;228;Fotulová;Mia;STUKE
;;;3;147;Kusyová;Janka;NRSOG
;;;6;185;Šišoláková;Lucia;SLATN
