Event Code;Date;Time;Lane/order;Bib No;;;;;;;
12;13.07.2019;12:40;;;;;;800;800 m Dorastenci Finále;;On line system .s.r.o.
;;;1;7;Eliáš;Matìj;CZE
;;;5;14;Kolín;Jakub;CZE
;;;6;92;Pintér-Horváth;Mátyás;HUN
;;;2;83;Makovinyi;Attila;HUN
;;;4;237;Revaj;Filip;SVK
;;;8;230;Medoviè;Lukáš;SVK
;;;3;165;Požgaj Svit;Anže;SLO
;;;7;174;Vacik;Tim;SLO
;;;7;156;Jakofèiè Smrekar;Simon.;SLO
14;13.07.2019;12:50;;;;;;400;400 m prekážok [83,8 cm] Dorastenci Finále;;On line system .s.r.o.
;;;5;11;Holec;Jakub;CZE
;;;1;12;Ježek;David;CZE
;;;6;91;Perge;Attila;HUN
;;;2;75;Galántai;Bence;HUN
;;;4;211;Bartek;Denis;SVK
;;;8;241;Vanovský;Marián;SVK
;;;3;152;Guèek Matic;Ian;SLO
;;;7;161;Lipovec;Nejc;SLO
13;13.07.2019;01:00;;;;;;400;400 m prekážok [76,2 cm] Dorastenky Finále;;On line system .s.r.o.
;;;8;37;Èihaøová;Tereza;CZE
;;;4;50;Navrátilová;Barbora;CZE
;;;5;109;Decker;Szonja;HUN
;;;1;116;Hadnagy;Zsóka;HUN
;;;3;248;Géciová;Dominika;SVK
;;;7;259;Kusyová;Janka;SVK
;;;6;203;Šimenc;Kim;SLO
;;;2;189;Kenda;Ana;SLO
15;13.07.2019;01:20;;;;;;200;200 m Dorastenky Finále;;On line system .s.r.o.
;;;8;52;Novotná;Adéla;CZE
;;;4;64;Šplechtnová;Barbora;CZE
;;;5;110;Dobi;Larina Adrienn;HUN
;;;1;107;Bognár;Anna;HUN
;;;3;246;Forster;Viktória;SVK
;;;7;257;Kišková;Katarína;SVK
;;;6;188;Kauèiè;Ajda;SLO
;;;2;210;Isteniè;Zala;SLO
16;13.07.2019;01:30;;;;;;200;200 m Dorastenci Finále;;On line system .s.r.o.
;;;5;16;Kubelík;Eduard;CZE
;;;1;18;Medáèek;Patrik;CZE
;;;6;73;Farkas;Bence;HUN
;;;2;78;Halász;Kristóf;HUN
;;;8;233;Hrudkay;Oliver;SVK
;;;4;212;Beladiè;Samuel;SVK
;;;3;153;Gumilar;Jernej.;SLO
;;;7;158;Jazbec;Žan.;SLO
17;13.07.2019;01:40;;;;;;1500;1500 m Dorastenky Finále;;On line system .s.r.o.
;;;6;59;Sasynová;Karolína;CZE
;;;2;47;Landsmannová;Eliška;CZE
;;;3;135;Tegzes;Kata;HUN
;;;7;119;Koncz;Kata;HUN
;;;5;271;Šišoláková;Luci;SVK
;;;1;255;Šuleková;Petra;SVK
;;;8;186;Ilar;Ula;SLO
;;;4;200;Sekavènik;Zala;SLO
18;13.07.2019;01:50;;;;;;1500;1500 m Dorastenci Finále;;On line system .s.r.o.
;;;3;1;Adensam;Nicholas Jan;CZE
;;;7;26;Øehula;Šimon;CZE
;;;4;97;Szinte;Bálint;HUN
;;;8;71;Biros;Benedek;HUN
;;;6;223;Janíèek;Adam;SVK
;;;2;228;Malek;Ondrej;SVK
;;;5;144;Bauman;Bor;SLO
;;;1;171;Sušec;Matevž;SLO
19;13.07.2019;02:00;;;;;;2000;2000 m prekážok [76,2 cm] Dorastenky Finále;;On line system .s.r.o.
;;;6;42;Hynková;Veronika;CZE
;;;2;53;Onderková;Eliška;CZE
;;;3;138;Varga;Gréta;HUN
;;;7;121;Kovács;Zsófia;HUN
;;;5;250;Harceková;Mária;SVK
;;;1;267;Pavelicová;Adriana;SVK
;;;4;199;Sadek;Veronika;SLO
;;;8;204;Šurk;Hana;SLO
20;13.07.2019;02:15;;;;;;2000;2000 m prekážok [91,4 cm] Dorastenci Finále;;On line system .s.r.o.
;;;3;10;Hanyk;Michal;CZE
;;;7;17;Matolín;Maximilian;CZE
;;;4;80;Horváth;Barnabás;HUN
;;;8;101;Tóth;Márton;HUN
;;;2;219;Hiadlovský;Tadeáš;SVK
;;;6;225;Kocman;Krištof;SVK
;;;5;168;Sešlar;Tomaž;SLO
;;;1;166;Rudman;Rok;SLO
21;13.07.2019;02:30;;;;;;1000;100-200-300-400 m kluby Dorastenky Finále;;On line system .s.r.o.
;;;6;65;Štanclová;Vendula;CZE
;;;3;108;Dávid;Anna;HUN
;;;5;259;Kusyová;Janka;SVK
;;;4;175;Bezgovšek;Lara;SLO
22;13.07.2019;02:40;;;;;;1000;100-200-300-400 m kluby Dorastenci Finále;;On line system .s.r.o.
;;;3;4;Bix;David;CZE
;;;4;86;Molnár;Attila;HUN
;;;6;213;Bellus;Štefan;SVK
;;;5;157;Janža;Maj;SLO
