Event Code;Date;Time;Lane/order;Bib No;;;;;;;
31;30.06.2019;04:15;;;;;;1500;1500 m Muži 20-22 rokov Beh;;On line system .s.r.o.
;;;7;112;Urban;Oliver;SLATN
;;;3;162;Ïurica;Peter;UKBLA
;;;6;173;Bugoš;Filip;ZTSDU
;;;9;18;Kampczyk;Kristián;AKSNV
;;;4;98;Èerep;Vladimir;OBSKE
;;;5;187;Nevedel;Jozef;ZVLKM
;;;1;57;Mojžiš;Michal;DUKBB
;;;11;99;Hrabovecký;Martin;OBSKE
;;;8;100;Tomeèek;Adam;OBSKE
;;;2;1;Kopiar;Jakub;ACMAL
;;;12;163;Lopúch;Slavomír;UKBLA
;;;10;71;Búzek;Filip;HOLIC
30;30.06.2019;04:15;;;;;;1500;1500 m Muži Beh;;On line system .s.r.o.
;;;6;102;Urban;Jozef;OBSKE
;;;4;23;Kabina;Andrej;AKVBA
;;;3;24;Peško;Miroslav;AKVBA
;;;5;25;Šnirc;Ján;AKVBA
46;30.06.2019;04:30;;;;;;200;200 m Ženy 20-22 rokov Finále;;On line system .s.r.o.
;;;1;141;Babiczová;Veronika;STUBA
;;;6;39;Lehenová;Monika;ASKTT
;;;5;38;Kudlová;Denisa;ASKTT
;;;8;177;Kubašèíková;Alžbeta;ZTSDU
;;;3;69;Tomková;Dáša;DUKBB
;;;2;93;Ištvánová;Katarína;NRSOG
;;;7;157;Garèárová;Patrícia;TASNV
;;;4;176;Kišková;Katarína;ZTSDU
47;30.06.2019;04:40;;;;;;200;200 m Muži 20-22 rokov Finále;;On line system .s.r.o.
;;;3;26;Nemec;Jakub;AOPKE
;;;6;127;Beladiè;Samuel;STUBA
;;;1;135;Krošlák;Samuel Patri;STUBA
;;;7;133;Igaz;Adam;STUBA
;;;8;59;Slotta;Andrej;DUKBB
;;;4;86;Puchovský;Lukáš;NRSOG
;;;5;88;Schnek;Richard;NRSOG
;;;2;80;Benda;Jakub;NASAA
32;30.06.2019;04:50;;;;;;1600;4 x 400 m kluby Ženy 20-22 rokov Beh;;On line system .s.r.o.
;;;3;147;Takáèová;Karolína;STUBA
;;;5;146;Svrèková;Karin;STUBA
;;;4;141;Babiczová;Veronika;STUBA
34;30.06.2019;05:00;;;;;;3000;3000 m prekážok [76,2 cm] Ženy 20-22 rokov Beh;;On line system .s.r.o.
;;;4;95;Mydlíková;Katarína;NRSOG
;;;5;96;Ondrušová;Romana;NRSOG
;;;3;94;Maòovská;Jana;NRSOG
33;30.06.2019;05:15;;;;;;1600;4 x 400 m kluby Muži 20-22 rokov Beh;;On line system .s.r.o.
;;;4;182;Lazar;Marek;ZTSMT
;;;3;130;Cidorík;Matej;STUBA
35;30.06.2019;05:25;;;;;;3000;3000 m prekážok [91,4 cm] Muži Beh;;On line system .s.r.o.
;;;4;85;Mazúch;David;NRSOG
;;;5;107;Kompas;Matúš;NRSOG
36;30.06.2019;05:25;;;;;;3000;3000 m prekážok [91,4 cm] Muži 20-22 rokov Beh;;On line system .s.r.o.
;;;3;83;Borovka;Miroslav;NRSOG
;;;4;2;Ondroviè;Marek;ACMAL
;;;5;19;Koperdák;Lukáš;AKSNV
;;;6;20;Lazar;Samuel;AKSNV
;;;2;72;Rieèicky;Pavol Vendel;HOLIC
