Event Code;Date;Time;Lane/order;Bib No;;;;;;;
23;25.08.2019;06:10;;;;;;400;4 x 100 m kluby Ženy Beh;;On line system .s.r.o.
;;;6;212;Cidoríková;Miriam;STUBA
;;;2;238;Strýèková;Viktória;STUKE
;;;3;272;Zápotoèná;Sophia;ZTSDU
;;;4;104;Tomková;Barbora;DUKBB
;;;5;141;Forster;Viktória;NRSOG
;;;8;213;Èermáková;Adela;STUBA
;;;7;253;Kouøilová;Emma;UKBLA
24;25.08.2019;06:20;;;;;;400;4 x 100 m kluby Muži Beh 01;;On line system .s.r.o.
;;;4;243;Drábek;Michal;UKBLA
;;;1;185;Antolík;Pavol;STUBA
;;;7;77;Hrudkay;Oliver;DUKBB
;;;3;229;Váòa;Lukáš;STUKE
;;;2;132;Schnek;Richard;NRSOG
;;;6;9;Danáè;Denis;ACSNR
;;;5;187;Beladiè;Samuel;STUBA
42;25.08.2019;06:20;;;;;;400;4 x 100 m kluby Muži Beh 02;;On line system .s.r.o.
;;;4;201;Pavelka;Adrián;STUBA
;;;5;198;Bìlák;Dag;STUBA
