Event Code;Date;Time;Lane/order;Bib No;;;;;;;
39;26.01.2020;06:45;;;;;;1500;1500 m Ženy Beh A;;On line system .s.r.o.
;;;5;79;Dušková;Elena;DUKBB
;;;13;211;Hazuchová;Líza;ZPLUC
;;;14;212;Valová;Silvia;ZPLUC
;;;8;58;Hluchá;Adéla;CZE
;;;10;28;Mayer;Julia;AUT
;;;9;141;Chenaux;Camille;ITA
;;;1;167;Stefana;Florina;ROU
;;;6;133;Varga;Gréta;HUN
;;;12;55;Hálová;Kateøina;CZE
;;;2;99;Williams;Emily;GBR
;;;3;95;Fraser;Kirsty;GBR
;;;4;170;Prisecaru;Claudia;ROU
;;;11;218;Be¾ová;Katarína;ZTSMT
40;26.01.2020;06:55;;;;;;1500;1500 m Ženy Beh B;;On line system .s.r.o.
;;;4;80;Kovalanèíková;Lucia;DUKBB
;;;8;197;Masaryková;Nina;STUBA
;;;7;137;Daneèková;Mária;ICSAZ
;;;5;64;Kouøilová;Soòa;CZE
;;;6;61;Kleiblová;Karolína;CZE
;;;1;59;Hluchá;Tereza;CZE
;;;2;126;Kirsch;Natália;HUN
;;;3;69;Matìjáková;Alena;CZE
